ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  95319
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-04-15 12:00
по  2010-05-01 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      9.5 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-23  01:50:00  15 58 29.2  -19 45 33  +000991.2 -000054.2  01 56 37.3  208.966 18.784  28.77  37879 16.3
2010-04-23  02:00:00  16 09 29.0  -19 53 45  +000988.2 -000044.1  01 55 39.1  208.690 18.737  31.33  37962 16.3

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-23  18:00:00  08 57 15.8  -00 14 29  +001047.2 -000209.9  01 10 30.0  203.600 40.861  77.20  34360 16.8
2010-04-23  18:10:00  09 08 53.6  -00 49 59  +001046.2 -000216.0  01 08 53.9  202.880 40.400  74.24  34373 16.8
2010-04-23  18:20:00  09 20 30.7  -01 26 27  +001045.0 -000221.5  01 07 18.4  202.168 39.919  71.28  34392 16.7
2010-04-23  18:30:00  09 32 06.9  -02 03 48  +001043.8 -000226.4  01 05 43.8  201.466 39.419  68.32  34417 16.6
2010-04-23  18:40:00  09 43 42.4  -02 41 54  +001042.5 -000230.6  01 04 10.0  200.774 38.901  65.37  34447 16.6
2010-04-23  18:50:00  09 55 17.0  -03 20 39  +001041.2 -000234.2  01 02 37.1  200.095 38.367  62.41  34483 16.5
2010-04-23  19:00:00  10 06 50.6  -03 59 56  +001039.8 -000237.1  01 01 05.0  199.427 37.820  59.46  34524 16.5
2010-04-23  19:10:00  10 18 23.4  -04 39 40  +001038.5 -000239.4  00 59 33.9  198.773 37.261  56.51  34571 16.4
2010-04-23  19:20:00  10 29 55.3  -05 19 42  +001037.1 -000241.0  00 58 03.7  198.133 36.692  53.57  34623 16.4
2010-04-23  19:30:00  10 41 26.2  -05 59 57  +001035.7 -000241.9  00 56 34.4  197.506 36.114  50.63  34680 16.3
2010-04-23  19:40:00  10 52 56.3  -06 40 18  +001034.4 -000242.2  00 55 06.0  196.894 35.531  47.71  34742 16.3
2010-04-23  19:50:00  11 04 25.4  -07 20 39  +001033.1 -000241.8  00 53 38.5  196.297 34.944  44.79  34808 16.3
2010-04-23  20:00:00  11 15 53.8  -08 00 52  +001031.8 -000240.7  00 52 11.8  195.713 34.355  41.88  34879 16.2
2010-04-23  20:10:00  11 27 21.2  -08 40 52  +001030.6 -000239.1  00 50 46.0  195.144 33.766  38.98  34955 16.2
2010-04-23  20:20:00  11 38 47.9  -09 20 32  +001029.4 -000236.8  00 49 20.9  194.590 33.178  36.09  35034 16.2
2010-04-23  20:30:00  11 50 13.8  -09 59 46  +001028.2 -000233.9  00 47 56.7  194.049 32.594  33.21  35117 16.2
2010-04-23  20:40:00  12 01 38.9  -10 38 27  +001027.1 -000230.4  00 46 33.2  193.523 32.015  30.36  35203 16.1
2010-04-23  20:50:00  12 13 03.3  -11 16 31  +001026.0 -000226.3  00 45 10.5  193.010 31.443  27.50  35293 16.1
2010-04-23  21:00:00  12 24 26.9  -11 53 52  +001025.0 -000221.7  00 43 48.5  192.510 30.881  24.68  35386 16.1
2010-04-23  21:10:00  12 35 49.9  -12 30 24  +001023.9 -000216.6  00 42 27.1  192.024 30.328  21.86  35481 16.1
2010-04-23  21:20:00  12 47 12.2  -13 06 02  +001022.9 -000210.9  00 41 06.5  191.550 29.788  19.08  35579 16.1
2010-04-23  21:30:00  12 58 33.7  -13 40 41  +001021.8 -000204.8  00 39 46.6  191.089 29.261  16.32  35679 16.1
2010-04-23  21:40:00  13 09 54.6  -14 14 16  +001020.8 -000198.2  00 38 27.4  190.640 28.749  13.61  35781 16.1
2010-04-23  21:50:00  13 21 14.7  -14 46 43  +001019.7 -000191.2  00 37 08.9  190.204 28.254  10.96  35884 16.1
2010-04-23  22:00:00  13 32 34.1  -15 17 58     <<SHADOW>>        00 35 51.2  189.779 27.776   8.42  35989 ----
2010-04-23  22:10:00  13 43 52.7  -15 47 57     <<SHADOW>>        00 34 34.2  189.366 27.316   6.10  36094 ----
2010-04-23  22:20:00  13 55 10.5  -16 16 36     <<SHADOW>>        00 33 18.0  188.964 26.877   4.36  36201 ----
2010-04-23  22:30:00  14 06 27.5  -16 43 52     <<SHADOW>>        00 32 02.7  188.574 26.458   4.00  36307 ----
2010-04-23  22:40:00  14 17 43.5  -17 09 42     <<SHADOW>>        00 30 48.4  188.195 26.061   5.29  36414 ----
2010-04-23  22:50:00  14 28 58.5  -17 34 03     <<SHADOW>>        00 29 35.0  187.827 25.687   7.40  36520 ----
2010-04-23  23:00:00  14 40 12.4  -17 56 52  +001010.0 -000132.3  00 28 22.7  187.470 25.336   9.79  36626 16.1
2010-04-23  23:10:00  14 51 25.1  -18 18 07  +001008.2 -000122.8  00 27 11.6  187.124 25.009  12.31  36731 16.1
2010-04-23  23:20:00  15 02 36.7  -18 37 47  +001006.3 -000113.1  00 26 01.7  186.789 24.707  14.87  36835 16.1
2010-04-23  23:30:00  15 13 46.8  -18 55 49  +001004.2 -000103.3  00 24 53.2  186.465 24.430  17.46  36938 16.1
2010-04-23  23:40:00  15 24 55.5  -19 12 13  +001001.9 -000093.4  00 23 46.2  186.152 24.179  20.04  37039 16.2
2010-04-23  23:50:00  15 36 02.6  -19 26 57  +000999.4 -000083.3  00 22 40.7  185.851 23.954  22.64  37139 16.2
2010-04-24  00:00:00  15 47 08.0  -19 40 00  +000996.8 -000073.2  00 21 37.0  185.560 23.755  25.22  37237 16.2
2010-04-24  00:10:00  15 58 11.6  -19 51 22  +000994.0 -000063.1  00 20 35.0  185.281 23.583  27.81  37332 16.2
2010-04-24  00:20:00  16 09 13.3  -20 01 02  +000991.0 -000052.9  00 19 35.0  185.014 23.438  30.38  37425 16.3
2010-04-24  00:30:00  16 20 12.9  -20 09 00  +000987.9 -000042.7  00 18 37.0  184.758 23.319  32.95  37516 16.3
2010-04-24  00:40:00  16 31 10.4  -20 15 17  +000984.5 -000032.6  00 17 41.1  184.514 23.228  35.50  37603 16.3
2010-04-24  00:50:00  16 42 05.6  -20 19 53  +000981.0 -000022.5  00 16 47.6  184.282 23.163  38.06  37688 16.4
2010-04-24  01:00:00  16 52 58.4  -20 22 48  +000977.4 -000012.5  00 15 56.4  184.062 23.125  40.59  37770 16.4
2010-04-24  01:10:00  17 03 48.7  -20 24 03  +000973.5 -000002.5  00 15 07.8  183.855 23.114  43.13  37848 16.4
2010-04-24  01:20:00  17 14 36.4  -20 23 38  +000969.6 +000007.3  00 14 21.7  183.660 23.129  45.64  37923 16.5
2010-04-24  01:30:00  17 25 21.5  -20 21 37  +000965.5 +000017.0  00 13 38.3  183.477 23.171  48.16  37995 16.5
