ЭФЕМЕРИДЫ ПО ОБЪЕКТУ:  90124
Для пункта:  10016 Маяки   46 23'50.68"   30 16'17.74"    14m
C   2010-04-15 12:00
по  2010-05-01 12:00
Шаг  0:10:00
Мин.угол места:          10 град
Макс.угол места Солнца: -10 град
Стандартный блеск :      8.8 (зв.вел.)

ОБОЗНАЧЕНИЯ
RA        прямое восхождение, тек.эпоха
DECL      склонение, тек.эпоха
RARate    скорость по пр.восх., арксек/мин
DeclRate  скорость по склонению, арксек/мин
HourAng   часовой угол
Az        азимут
Um        угол места
Phase     фазовый угол
Range     дальность
Mag       зв.величина (оценка)

   Date        UTC        RA         DECL      RARate   DeclRate    HourAng      Az     Um    Phase  Range  Mag
2010-04-26  22:10:00  14 59 23.7  -17 04 57  +000968.2 -000037.2  23 30 52.9  172.243 26.180  10.77  37418 15.4
2010-04-26  22:20:00  15 10 11.3  -17 10 32  +000974.6 -000029.8  23 30 06.9  172.051 26.070  13.27  37316 15.4
2010-04-26  22:30:00  15 21 03.1  -17 14 54  +000980.9 -000022.3  23 29 16.7  171.838 25.977  15.83  37211 15.4
2010-04-26  22:40:00  15 31 59.2  -17 17 59  +000987.2 -000014.6  23 28 22.3  171.604 25.904  18.40  37105 15.5
2010-04-26  22:50:00  15 42 59.4  -17 19 46  +000993.4 -000006.8  23 27 23.7  171.350 25.849  21.00  36996 15.5
2010-04-26  23:00:00  15 54 03.7  -17 20 13  +000999.6 +000001.3  23 26 21.0  171.076 25.814  23.62  36886 15.5
2010-04-26  23:10:00  16 05 12.1  -17 19 20  +001005.6 +000009.4  23 25 14.3  170.781 25.798  26.27  36774 15.5
2010-04-26  23:20:00  16 16 24.5  -17 17 04  +001011.6 +000017.7  23 24 03.6  170.466 25.803  28.92  36661 15.5
2010-04-26  23:30:00  16 27 40.8  -17 13 26  +001017.4 +000026.1  23 22 48.9  170.130 25.827  31.61  36547 15.5
2010-04-26  23:40:00  16 39 00.9  -17 08 22  +001023.0 +000034.6  23 21 30.4  169.774 25.871  34.30  36432 15.5
2010-04-26  23:50:00  16 50 24.8  -17 01 54  +001028.5 +000043.1  23 20 08.2  169.397 25.935  37.02  36317 15.6
2010-04-27  00:00:00  17 01 52.2  -16 54 01  +001033.8 +000051.6  23 18 42.4  169.000 26.019  39.75  36202 15.6
2010-04-27  00:10:00  17 13 23.1  -16 44 42  +001038.9 +000060.2  23 17 13.1  168.584 26.123  42.51  36086 15.6
